i	j	x	r	mach	theta	press	temp
47	104	1.52483	0.961448	2.06682	12.7335	50.3315	2037.15
48	104	1.54273	0.95625	2.07383	12.6365	49.7558	2031.8
49	104	1.55962	0.951346	2.0802	12.5521	49.2376	2026.95
50	104	1.56269	0.950457	2.08199	12.5172	49.0925	2025.58
51	104	1.56843	0.948788	2.08481	12.4685	48.8658	2023.44
52	104	1.57765	0.94611	2.08856	12.4138	48.5653	2020.59
53	104	1.59109	0.94221	2.09378	12.3415	48.1504	2016.63
54	104	1.60905	0.936998	2.10068	12.2466	47.6061	2011.4
55	104	1.63141	0.93051	2.1092	12.1307	46.9429	2004.96
56	104	1.65835	0.922702	2.11946	11.9905	46.1555	1997.23
57	104	1.69037	0.913424	2.13183	11.8174	45.222	1987.93
58	104	1.72909	0.902201	2.14747	11.5864	44.0679	1976.22
59	104	1.75108	0.895823	2.15686	11.4391	43.3885	1969.22
60	104	1.77887	0.887749	2.16949	11.2291	42.4906	1959.84
61	104	1.81491	0.87724	2.18717	10.9154	41.263	1946.75
62	104	1.84746	0.867715	2.20109	10.6911	40.3199	1936.5
63	104	1.87662	0.859157	2.21472	10.4542	39.4167	1926.5
64	104	1.91345	0.848307	2.23047	10.1966	38.3973	1915
65	104	1.93975	0.840534	2.24252	9.98754	37.6343	1906.24
66	104	1.98082	0.828344	2.26004	9.69707	36.551	1893.57
67	104	2.00489	0.821172	2.27085	9.51004	35.8982	1885.79
68	104	2.02569	0.814958	2.27962	9.36407	35.3764	1879.49
69	104	2.05218	0.807017	2.29142	9.15872	34.6857	1871.04
70	104	2.07299	0.80076	2.30027	9.00888	34.1766	1864.73
71	104	2.09526	0.794041	2.3101	8.83725	33.6192	1857.74
72	104	2.12469	0.78513	2.32265	8.62198	32.9206	1848.85
73	104	2.14604	0.778639	2.33194	8.45954	32.4125	1842.29
74	104	2.16626	0.772475	2.34052	8.31138	31.9503	1836.26
75	104	2.20186	0.761572	2.35588	8.04146	31.1385	1825.49
76	104	2.22186	0.755417	2.36436	7.89317	30.6991	1819.57
77	104	2.24227	0.749118	2.3731	7.73834	30.252	1813.48
78	104	2.26203	0.742996	2.38144	7.59155	29.8318	1807.7
79	104	2.28235	0.73668	2.39009	7.43785	29.4022	1801.72
80	104	2.30199	0.730555	2.39834	7.29143	28.9976	1796.03
81	104	2.32176	0.724367	2.40669	7.1423	28.5941	1790.28
82	104	2.34121	0.718256	2.41482	6.99701	28.2061	1784.7
83	104	2.367	0.710123	2.42562	6.80301	27.6991	1777.33
84	104	2.38631	0.704006	2.43364	6.65862	27.3281	1771.86
85	104	2.40564	0.697862	2.44167	6.51351	26.962	1766.41
86	104	2.4248	0.691752	2.44957	6.37047	26.6062	1761.05
87	104	2.45618	0.68169	2.46248	6.13549	26.0348	1752.34
88	104	2.47521	0.675563	2.47025	5.99365	25.6968	1747.12
89	104	2.49421	0.669417	2.47799	5.85174	25.3642	1741.93
90	104	2.51311	0.663285	2.48564	5.71121	25.0398	1736.81
91	104	2.55027	0.651156	2.50061	5.43485	24.417	1726.85
92	104	2.56906	0.644991	2.50812	5.29574	24.1106	1721.87
93	104	2.58784	0.638805	2.51559	5.15663	23.8091	1716.93
94	104	2.60653	0.632622	2.52298	5.01872	23.5147	1712.06
95	104	2.62522	0.626418	2.53034	4.88089	23.2253	1707.22
96	104	2.64968	0.618261	2.5399	4.70121	22.8545	1700.95
97	104	2.66832	0.612018	2.54714	4.56455	22.5775	1696.22
98	104	2.68691	0.605767	2.55431	4.42873	22.3065	1691.55
99	104	2.70548	0.599498	2.56143	4.29332	22.0406	1686.92
100	104	2.72402	0.593217	2.56849	4.15866	21.7801	1682.34
101	104	2.75493	0.582688	2.58016	3.93495	21.3563	1674.81
102	104	2.77344	0.576349	2.58707	3.80165	21.1089	1670.36
103	104	2.79194	0.569987	2.59394	3.6688	20.8662	1665.95
104	104	2.81041	0.563612	2.60074	3.53681	20.6288	1661.6
105	104	2.82888	0.557214	2.60748	3.40532	20.3959	1657.3
106	104	2.84732	0.550799	2.61415	3.27465	20.168	1653.05
107	104	2.8665	0.5441	2.62102	3.13934	19.9358	1648.68
108	104	2.88496	0.537627	2.62758	3.00982	19.717	1644.53
109	104	2.9034	0.531133	2.63406	2.88104	19.5029	1640.43
110	104	2.92184	0.524617	2.64047	2.75309	19.2934	1636.39
111	104	2.94027	0.518078	2.64681	2.62597	19.0885	1632.4
112	104	2.95868	0.511517	2.65308	2.49974	18.8882	1628.47
113	104	2.98495	0.502116	2.66188	2.32123	18.6104	1622.97
114	104	3.00339	0.495485	2.66796	2.1971	18.4208	1619.18
115	104	3.02182	0.488829	2.67396	2.07399	18.2358	1615.45
116	104	3.04025	0.482152	2.67986	1.95209	18.0554	1611.78
117	104	3.05866	0.475451	2.68567	1.83137	17.8797	1608.19
118	104	3.07707	0.468726	2.69138	1.71197	17.7086	1604.66
119	104	3.11076	0.456357	2.70157	1.49709	17.4076	1598.38
120	104	3.12918	0.449558	2.70698	1.38182	17.2498	1595.06
121	104	3.1476	0.442732	2.71228	1.26809	17.0966	1591.82
122	104	3.16599	0.435892	2.71744	1.15655	16.9487	1588.66
123	104	3.18437	0.429029	2.72248	1.04691	16.8058	1585.59
124	104	3.20273	0.422153	2.72736	0.939738	16.6683	1582.62
125	104	3.22107	0.415259	2.73209	0.834969	16.5361	1579.74
126	104	3.24401	0.406599	2.73778	0.707741	16.3785	1576.29
127	104	3.26231	0.399668	2.74213	0.6096	16.2593	1573.66
128	104	3.28056	0.392733	2.74627	0.51513	16.1463	1571.15
129	104	3.29875	0.385799	2.7502	0.424715	16.04	1568.79
130	104	3.31686	0.378875	2.75389	0.338956	15.9409	1566.57
131	104	3.33487	0.371967	2.75731	0.258492	15.8494	1564.51
132	104	3.35276	0.365088	2.76044	0.184172	15.7663	1562.63
133	104	3.38275	0.353522	2.76494	0.07544	15.6474	1559.93
134	104	3.40009	0.346818	2.76701	0.0244392	15.593	1558.69
135	104	3.41646	0.340475	2.768	0	15.5672	1558.1
136	104	3.42076	0.33881	2.768	0	15.5672	1558.1
137	104	3.4722	0.31888	2.768	0	15.5672	1558.1
138	104	3.52364	0.29895	2.768	0	15.5672	1558.1
139	104	3.57508	0.27902	2.768	0	15.5672	1558.1
140	104	3.62652	0.25909	2.768	0	15.5672	1558.1
141	104	3.67796	0.23916	2.768	0	15.5672	1558.1
142	104	3.7294	0.21923	2.768	0	15.5672	1558.1
143	104	3.78084	0.1993	2.768	0	15.5672	1558.1
144	104	3.83228	0.17937	2.768	0	15.5672	1558.1
145	104	3.88372	0.15944	2.768	0	15.5672	1558.1
146	104	3.93516	0.13951	2.768	0	15.5672	1558.1
147	104	3.98661	0.11958	2.768	0	15.5672	1558.1
148	104	4.03805	0.0996499	2.768	0	15.5672	1558.1
149	104	4.08949	0.0797199	2.768	0	15.5672	1558.1
150	104	4.14093	0.0597899	2.768	0	15.5672	1558.1
151	104	4.19237	0.03986	2.768	0	15.5672	1558.1
152	104	4.24381	0.01993	2.768	0	15.5672	1558.1
153	104	4.29525	0	2.768	0	15.5672	1558.1

0	105	0.829252	1.20621	1.83086	15.3542	73.6894	2222.52
1	105	0.82974	1.20606	1.83101	15.3531	73.6727	2222.41
2	105	0.843905	1.20153	1.83519	15.3209	73.1848	2219.04
3	105	0.858241	1.19696	1.83947	15.2872	72.6898	2215.6
4	105	0.872749	1.19236	1.84383	15.2519	72.1877	2212.09
5	105	0.887428	1.18771	1.84828	15.2149	71.6786	2208.52
6	105	0.902278	1.18302	1.85282	15.1763	71.1624	2204.88
7	105	0.9173	1.1783	1.85745	15.1359	70.6392	2201.16
8	105	0.932494	1.17353	1.86218	15.0937	70.1091	2197.38
9	105	0.947859	1.16873	1.867	15.0497	69.5721	2193.52
10	105	0.963395	1.16389	1.87191	15.0038	69.0283	2189.59
11	105	0.979103	1.15901	1.87692	14.956	68.4779	2185.59
12	105	0.99498	1.15409	1.88203	14.9062	67.9209	2181.52
13	105	1.01103	1.14913	1.88723	14.8544	67.3574	2177.37
14	105	1.02724	1.14414	1.89253	14.8006	66.7877	2173.15
15	105	1.04363	1.1391	1.89793	14.7448	66.2118	2168.85
16	105	1.06018	1.13403	1.90343	14.6869	65.63	2164.48
17	105	1.07633	1.1291	1.90858	14.6371	65.0892	2160.4
18	105	1.09213	1.12429	1.91346	14.5933	64.5806	2156.53
19	105	1.10744	1.11964	1.91803	14.5559	64.1076	2152.91
20	105	1.12337	1.11482	1.92307	14.508	63.5895	2148.92
21	105	1.13916	1.11005	1.92801	14.4622	63.0853	2145.02
22	105	1.15505	1.10526	1.93303	14.4146	62.5771	2141.06
23	105	1.1715	1.10032	1.93844	14.3586	62.0336	2136.8
24	105	1.18768	1.09548	1.94364	14.3071	61.5148	2132.7
25	105	1.20395	1.09062	1.9489	14.2541	60.9936	2128.56
26	105	1.22078	1.0856	1.95456	14.1925	60.4381	2124.11
27	105	1.23782	1.08053	1.96036	14.1276	59.8728	2119.56
28	105	1.25413	1.07569	1.96564	14.074	59.3628	2115.42
29	105	1.27115	1.07065	1.97143	14.0093	58.8083	2110.89
30	105	1.28857	1.06551	1.97751	13.9381	58.2311	2106.14
31	105	1.30605	1.06035	1.98363	13.8659	57.6554	2101.36
32	105	1.32277	1.05544	1.98921	13.8049	57.1344	2097.01
33	105	1.34019	1.05033	1.99531	13.7327	56.5708	2092.27
34	105	1.35799	1.04511	2.00168	13.6541	55.9868	2087.31
35	105	1.37599	1.03984	2.00822	13.5718	55.3942	2082.24
36	105	1.39321	1.03481	2.01422	13.5005	54.8548	2077.59
37	105	1.41066	1.02973	2.0204	13.4248	54.3039	2072.81
38	105	1.4286	1.0245	2.02696	13.3409	53.726	2067.75
39	105	1.44678	1.01922	2.0337	13.2523	53.1372	2062.55
40	105	1.46505	1.01391	2.04054	13.161	52.5462	2057.29
41	105	1.48243	1.00887	2.04679	13.0818	52.011	2052.48
42	105	1.50007	1.00376	2.05327	12.9972	51.4619	2047.51
43	105	1.51815	0.998528	2.0601	12.9045	50.8896	2042.28
44	105	1.53641	0.993248	2.06708	12.8076	50.3096	2036.94
45	105	1.5547	0.987963	2.07414	12.7084	49.7302	2031.56
46	105	1.57278	0.98274	2.08111	12.6105	49.1643	2026.26
47	105	1.58984	0.977815	2.08744	12.525	48.655	2021.44
48	105	1.59296	0.976915	2.08923	12.4902	48.5123	2020.08
49	105	1.59878	0.975231	2.09203	12.4414	48.2893	2017.96
50	105	1.60811	0.972539	2.09575	12.3862	47.9939	2015.13
51	105	1.62168	0.968619	2.10094	12.3131	47.5862	2011.21
52	105	1.63982	0.96338	2.1078	12.2172	47.0512	2006.02
53	105	1.66241	0.956858	2.11626	12.0999	46.3993	1999.64
54	105	1.68961	0.949008	2.12646	11.9581	45.6254	1991.97
55	105	1.72196	0.939677	2.13875	11.7832	44.708	1982.75
56	105	1.7611	0.928378	2.15429	11.5503	43.5736	1971.14
57	105	1.78335	0.92195	2.16362	11.4021	42.9056	1964.19
58	105	1.81149	0.913802	2.17617	11.1914	42.0229	1954.89
59	105	1.84804	0.90318	2.19373	10.8773	40.8157	1941.91
60	105	1.88098	0.893573	2.20757	10.6519	39.8886	1931.75
61	105	1.91053	0.884925	2.22111	10.4145	39.0004	1921.83
62	105	1.9478	0.873975	2.23675	10.1558	37.9982	1910.44
63	105	1.97444	0.86612	2.24872	9.94631	37.2479	1901.75
64	105	2.016	0.853812	2.26611	9.65472	36.1827	1889.19
65	105	2.04039	0.846562	2.27684	9.46728	35.5408	1881.48
66	105	2.06143	0.840286	2.28555	9.32077	35.0278	1875.24
67	105	2.08826	0.832258	2.29726	9.11502	34.3486	1866.87
68	105	2.10932	0.825936	2.30605	8.96472	33.8479	1860.62
69	105	2.13188	0.819142	2.31581	8.79277	33.2998	1853.69
70	105	2.16167	0.810134	2.32826	8.57696	32.6128	1844.89
71	105	2.18329	0.80357	2.33748	8.41424	32.1131	1838.39
72	105	2.20375	0.797338	2.34599	8.26575	31.6586	1832.41
73	105	2.2398	0.786309	2.36123	7.99542	30.8604	1821.75
74	105	2.26005	0.780083	2.36964	7.84688	30.4282	1815.89
75	105	2.28071	0.77371	2.37832	7.69186	29.9885	1809.86
76	105	2.30072	0.767517	2.38659	7.54487	29.5753	1804.14
77	105	2.32129	0.761125	2.39516	7.39102	29.1529	1798.22
78	105	2.34117	0.754928	2.40334	7.24444	28.755	1792.58
79	105	2.36119	0.748665	2.41162	7.0952	28.3582	1786.9
80	105	2.38088	0.742481	2.41968	6.94981	27.9766	1781.38
81	105	2.40699	0.734248	2.43039	6.75572	27.4781	1774.07
82	105	2.42655	0.728057	2.43834	6.61129	27.1133	1768.67
83	105	2.44611	0.721837	2.44629	6.46617	26.7532	1763.27
84	105	2.46551	0.715652	2.45412	6.32312	26.4033	1757.98
85	105	2.49728	0.705465	2.46691	6.08819	25.8414	1749.36
86	105	2.51654	0.699261	2.47461	5.94641	25.509	1744.19
87	105	2.53578	0.693038	2.48228	5.8046	25.182	1739.06
88	105	2.55491	0.686829	2.48985	5.66418	24.863	1734
89	105	2.59253	0.674547	2.50467	5.38812	24.2507	1724.15
90	105	2.61155	0.668303	2.5121	5.24919	23.9494	1719.23
91	105	2.63056	0.662038	2.5195	5.11029	23.653	1714.35
92	105	2.64948	0.655777	2.52681	4.97263	23.3636	1709.54
93	105	2.6684	0.649493	2.53409	4.83506	23.079	1704.76
94	105	2.69316	0.641231	2.54354	4.65578	22.7145	1698.57
95	105	2.71203	0.634908	2.5507	4.51945	22.4423	1693.9
96	105	2.73084	0.628577	2.55779	4.38399	22.1759	1689.28
97	105	2.74964	0.622227	2.56484	4.24898	21.9145	1684.71
98	105	2.7684	0.615866	2.57181	4.11474	21.6585	1680.19
99	105	2.79969	0.605201	2.58334	3.89182	21.242	1672.76
100	105	2.81842	0.598781	2.59018	3.75903	20.9989	1668.36
101	105	2.83715	0.592338	2.59696	3.62673	20.7605	1664.02
102	105	2.85584	0.585881	2.60367	3.49532	20.5272	1659.73
103	105	2.87452	0.579401	2.61032	3.36445	20.2984	1655.48
104	105	2.89318	0.572904	2.6169	3.23443	20.0746	1651.29
105	105	2.91259	0.56612	2.62369	3.09985	19.8465	1646.99
106	105	2.93127	0.559566	2.63015	2.97106	19.6316	1642.9
107	105	2.94993	0.552989	2.63655	2.84306	19.4213	1638.86
108	105	2.96858	0.546391	2.64287	2.71594	19.2156	1634.88
109	105	2.98722	0.539771	2.64912	2.58968	19.0145	1630.95
110	105	3.00585	0.533128	2.65529	2.46435	18.8179	1627.09
111	105	3.03242	0.52361	2.66396	2.28722	18.5452	1621.67
112	105	3.05107	0.516898	2.66995	2.16411	18.3592	1617.94
113	105	3.06971	0.510161	2.67585	2.04207	18.1777	1614.27
114	105	3.08834	0.503404	2.68166	1.92129	18.0008	1610.67
115	105	3.10696	0.496622	2.68737	1.80174	17.8285	1607.13
116	105	3.12558	0.489819	2.69299	1.68357	17.6607	1603.67
117	105	3.15963	0.477306	2.703	1.47106	17.3658	1597.51
118	105	3.17824	0.470429	2.70831	1.35716	17.2111	1594.25
119	105	3.19685	0.463526	2.71351	1.24486	17.0611	1591.06
120	105	3.21544	0.456611	2.71858	1.13478	16.9163	1587.97
121	105	3.23401	0.449673	2.72351	1.02667	16.7764	1584.96
122	105	3.25255	0.442724	2.7283	0.921069	16.6419	1582.04
123	105	3.27107	0.435758	2.73294	0.817919	16.5126	1579.23
124	105	3.29423	0.427012	2.73851	0.692775	16.3586	1575.85
125	105	3.3127	0.420013	2.74276	0.59634	16.242	1573.28
126	105	3.33111	0.413014	2.74681	0.5036	16.1317	1570.83
127	105	3.34945	0.406019	2.75065	0.41493	16.0279	1568.52
128	105	3.36771	0.399035	2.75425	0.330915	15.9312	1566.35
129	105	3.38587	0.392072	2.75759	0.252177	15.842	1564.34
130	105	3.40389	0.385143	2.76064	0.179537	15.761	1562.51
131	105	3.43406	0.373503	2.76502	0.0734426	15.6452	1559.88
132	105	3.45148	0.366764	2.76704	0.0237738	15.5923	1558.67
133	105	3.4679	0.360405	2.768	0	15.5672	1558.1
134	105	3.4722	0.35874	2.768	0	15.5672	1558.1
135	105	3.52364	0.33881	2.768	0	15.5672	1558.1
136	105	3.57508	0.31888	2.768	0	15.5672	1558.1
137	105	3.62652	0.29895	2.768	0	15.5672	1558.1
138	105	3.67796	0.27902	2.768	0	15.5672	1558.1
139	105	3.7294	0.25909	2.768	0	15.5672	1558.1
140	105	3.78084	0.23916	2.768	0	15.5672	1558.1
141	105	3.83228	0.21923	2.768	0	15.5672	1558.1
142	105	3.88372	0.1993	2.768	0	15.5672	1558.1
143	105	3.93516	0.17937	2.768	0	15.5672	1558.1
144	105	3.98661	0.15944	2.768	0	15.5672	1558.1
145	105	4.03805	0.13951	2.768	0	15.5672	1558.1
146	105	4.08949	0.11958	2.768	0	15.5672	1558.1
147	105	4.14093	0.0996499	2.768	0	15.5672	1558.1
148	105	4.19237	0.0797199	2.768	0	15.5672	1558.1
149	105	4.24381	0.0597899	2.768	0	15.5672	1558.1
150	105	4.29525	0.03986	2.768	0	15.5672	1558.1
151	105	4.34669	0.01993	2.768	0	15.5672	1558.1
152	105	4.39813	0	2.768	0	15.5672	1558.1

0	106	0.887057	1.22206	1.84916	15.2957	71.5785	2207.81
1	106	0.896735	1.21902	1.85203	15.2716	71.2518	2205.51
2	106	0.911533	1.21439	1.85647	15.2335	70.7507	2201.95
3	106	0.926505	1.20971	1.86099	15.1937	70.2426	2198.33
4	106	0.94165	1.205	1.8656	15.1521	69.7277	2194.64
5	106	0.95697	1.20025	1.8703	15.1088	69.206	2190.88
6	106	0.972464	1.19545	1.8751	15.0636	68.6775	2187.04
7	106	0.988131	1.19062	1.87999	15.0166	68.1424	2183.14
8	106	1.00397	1.18575	1.88498	14.9676	67.6007	2179.16
9	106	1.01999	1.18084	1.89007	14.9167	67.0525	2175.11
10	106	1.03617	1.17589	1.89525	14.8638	66.4981	2170.99
11	106	1.05253	1.1709	1.90052	14.8088	65.9374	2166.8
12	106	1.06906	1.16587	1.9059	14.7518	65.3708	2162.53
13	106	1.08576	1.16081	1.91137	14.6927	64.7983	2158.19
14	106	1.10204	1.15588	1.9165	14.6417	64.2663	2154.13
15	106	1.11797	1.15107	1.92135	14.5967	63.7659	2150.28
16	106	1.1334	1.14643	1.9259	14.558	63.3006	2146.69
17	106	1.14946	1.14162	1.93091	14.5089	62.7909	2142.73
18	106	1.16537	1.13685	1.93583	14.4618	62.295	2138.85
19	106	1.1814	1.13207	1.94082	14.413	61.7951	2134.92
20	106	1.19799	1.12713	1.9462	14.3558	61.2605	2130.68
21	106	1.2143	1.12228	1.95137	14.303	60.7502	2126.61
22	106	1.2307	1.11742	1.95661	14.2488	60.2376	2122.5
23	106	1.24768	1.1124	1.96224	14.186	59.6911	2118.09
24	106	1.26487	1.10733	1.96801	14.1199	59.1351	2113.56
25	106	1.28132	1.10249	1.97327	14.0651	58.6335	2109.45
26	106	1.29849	1.09745	1.97902	13.9992	58.0882	2104.96
27	106	1.31607	1.09229	1.98507	13.9268	57.5205	2100.24
28	106	1.33371	1.08713	1.99116	13.8534	56.9542	2095.5
29	106	1.35057	1.08221	1.99671	13.7912	56.4419	2091.18
30	106	1.36815	1.07709	2.00277	13.7178	55.8876	2086.47
31	106	1.38612	1.07186	2.00911	13.6381	55.3133	2081.55
32	106	1.40429	1.06658	2.01561	13.5547	54.7305	2076.52
33	106	1.42167	1.06154	2.02158	13.4822	54.2001	2071.9
34	106	1.43928	1.05643	2.02773	13.4054	53.6583	2067.15
35	106	1.45739	1.05119	2.03424	13.3204	53.09	2062.13
36	106	1.47574	1.04589	2.04095	13.2307	52.5109	2056.97
37	106	1.4942	1.04057	2.04775	13.1384	51.9297	2051.75
38	106	1.51174	1.03551	2.05397	13.0581	51.4034	2046.98
39	106	1.52955	1.03038	2.06041	12.9724	50.8634	2042.04
40	106	1.54781	1.02512	2.06719	12.8787	50.3006	2036.86
41	106	1.56626	1.01982	2.07414	12.7808	49.7302	2031.56
42	106	1.58473	1.0145	2.08115	12.6807	49.1604	2026.22
43	106	1.603	1.00925	2.08808	12.5818	48.6039	2020.96
44	106	1.62022	1.0043	2.09438	12.4954	48.103	2016.18
45	106	1.62339	1.00339	2.09615	12.4606	47.9626	2014.83
46	106	1.6293	1.0017	2.09894	12.4117	47.7432	2012.72
47	106	1.63872	0.998987	2.10264	12.3561	47.4527	2009.92
48	106	1.65243	0.995046	2.10779	12.2823	47.0517	2006.03
49	106	1.67076	0.989778	2.11461	12.1855	46.5256	2000.88
50	106	1.69357	0.983221	2.12302	12.0669	45.8845	1994.55
51	106	1.72104	0.975326	2.13315	11.9236	45.1235	1986.94
52	106	1.75371	0.965938	2.14537	11.747	44.2213	1977.79
53	106	1.79327	0.95456	2.16081	11.5124	43.1056	1966.28
54	106	1.81577	0.94808	2.17009	11.3634	42.4487	1959.4
55	106	1.84427	0.939858	2.18255	11.152	41.5803	1950.17
56	106	1.88132	0.929121	2.20001	10.8377	40.3926	1937.3
57	106	1.91464	0.919428	2.21375	10.6113	39.4806	1927.21
58	106	1.94458	0.910689	2.2272	10.3735	38.6067	1917.39
59	106	1.98228	0.899637	2.24274	10.1138	37.6208	1906.09
60	106	2.00927	0.891698	2.25463	9.90398	36.8826	1897.48
61	106	2.05132	0.879269	2.27191	9.6114	35.8347	1885.02
62	106	2.07601	0.871941	2.28256	9.42364	35.2031	1877.38
63	106	2.0973	0.865602	2.2912	9.27665	34.6983	1871.2
64	106	2.12447	0.857484	2.30284	9.07058	34.03	1862.9
65	106	2.14578	0.851097	2.31156	8.9199	33.5374	1856.71
66	106	2.16862	0.844226	2.32125	8.74771	32.9981	1849.84
67	106	2.19877	0.83512	2.33361	8.53145	32.3222	1841.12
68	106	2.22066	0.828482	2.34276	8.36851	31.8305	1834.68
69	106	2.24136	0.82218	2.35121	8.21975	31.3833	1828.76
70	106	2.27785	0.811024	2.36633	7.94913	30.5978	1818.2
71	106	2.29835	0.804727	2.37467	7.8004	30.1726	1812.4
72	106	2.31927	0.798279	2.38328	7.64525	29.7399	1806.43
73	106	2.33952	0.792014	2.39148	7.49812	29.3334	1800.75
74	106	2.36035	0.785547	2.39999	7.34418	28.9176	1794.89
75	106	2.38047	0.779277	2.4081	7.19751	28.5262	1789.31
76	106	2.40073	0.772938	2.41631	7.04823	28.1357	1783.69
77	106	2.42067	0.76668	2.42431	6.90279	27.7602	1778.22
78	106	2.44709	0.758348	2.43492	6.7087	27.2697	1770.99
79	106	2.46688	0.752081	2.4428	6.56426	26.9107	1765.64
80	106	2.48669	0.745785	2.45068	6.41918	26.5564	1760.3
81	106	2.50632	0.739524	2.45844	6.27619	26.2121	1755.06
82	106	2.53848	0.729211	2.47112	6.04141	25.6592	1746.53
83	106	2.55797	0.72293	2.47874	5.89974	25.3322	1741.42
84	106	2.57745	0.71663	2.48634	5.75807	25.0105	1736.35
85	106	2.59681	0.710343	2.49385	5.61781	24.6966	1731.34
86	106	2.63489	0.697907	2.50852	5.34214	24.0941	1721.6
87	106	2.65414	0.691585	2.51587	5.20344	23.7977	1716.74
88	106	2.67338	0.685241	2.5232	5.06481	23.5062	1711.91
89	106	2.69253	0.678901	2.53043	4.92743	23.2215	1707.15
90	106	2.71167	0.672538	2.53764	4.79017	22.9415	1702.43
91	106	2.73673	0.664172	2.54699	4.61134	22.5829	1696.31
92	106	2.75582	0.657768	2.55408	4.47538	22.3152	1691.7
93	106	2.77487	0.651357	2.56109	4.34033	22.0532	1687.14
94	106	2.79389	0.644927	2.56805	4.20575	21.796	1682.63
95	106	2.81287	0.638485	2.57495	4.07197	21.5443	1678.17
96	106	2.84452	0.627685	2.58635	3.84988	21.1347	1670.82
97	106	2.86348	0.621184	2.5931	3.71764	20.8957	1666.49
98	106	2.88243	0.61466	2.5998	3.58592	20.6612	1662.2
99	106	2.90134	0.608121	2.60643	3.45511	20.4318	1657.96
100	106	2.92024	0.60156	2.613	3.32489	20.2069	1653.78
101	106	2.93912	0.594982	2.6195	3.19556	19.9869	1649.64
102	106	2.95875	0.588113	2.6262	3.06172	19.7627	1645.4
103	106	2.97764	0.581477	2.63258	2.93369	19.5515	1641.37
104	106	2.99652	0.574819	2.63889	2.80648	19.3449	1637.39
105	106	3.01539	0.56814	2.64513	2.68019	19.1428	1633.46
106	106	3.03424	0.561438	2.65129	2.55481	18.9452	1629.59
107	106	3.05308	0.554714	2.65737	2.4304	18.7521	1625.78
108	106	3.07995	0.545081	2.66592	2.25464	18.4843	1620.45
109	106	3.09881	0.538288	2.67181	2.13255	18.3016	1616.78
110	106	3.11765	0.531471	2.67763	2.01158	18.1234	1613.17
111	106	3.13649	0.524634	2.68334	1.89191	17.9498	1609.63
112	106	3.15531	0.517773	2.68897	1.77351	17.7807	1606.15
113	106	3.17413	0.510891	2.69449	1.65653	17.6161	1602.74
114	106	3.20854	0.498235	2.70433	1.44634	17.3267	1596.69
115	106	3.22735	0.491282	2.70956	1.33378	17.1751	1593.48
116	106	3.24615	0.484304	2.71467	1.22286	17.0281	1590.36
117	106	3.26492	0.477314	2.71964	1.11421	16.8862	1587.32
118	106	3.28368	0.470303	2.72448	1.00757	16.7491	1584.37
119	106	3.3024	0.463282	2.72918	0.903483	16.6174	1581.51
120	106	3.3211	0.456246	2.73372	0.801883	16.4908	1578.75
121	106	3.34448	0.447414	2.73918	0.67873	16.3401	1575.44
122	106	3.36311	0.44035	2.74335	0.583918	16.226	1572.92
123	106	3.38168	0.433287	2.74731	0.492818	16.1182	1570.53
124	106	3.40018	0.426231	2.75107	0.405797	16.0168	1568.27
125	106	3.41858	0.41919	2.75458	0.323426	15.9222	1566.15
126	106	3.43687	0.412174	2.75785	0.246306	15.8351	1564.19
127	106	3.45501	0.405194	2.76082	0.175237	15.7561	1562.4
128	106	3.48537	0.393483	2.7651	0.0715964	15.6432	1559.83
129	106	3.50288	0.38671	2.76707	0.0231601	15.5916	1558.66
130	106	3.51934	0.380335	2.768	0	15.5672	1558.1
131	106	3.52364	0.37867	2.768	0	15.5672	1558.1
