i	j	x,in	r,in	mach	theta	pres,psi	temp,R	Density,slug/ft3	massflow
11	94	0.365794	1.01836	1.6462	14.5942	98.2171	2373.3	0.00226028	8.8028
12	94	0.375508	1.01428	1.64889	14.5976	97.8154	2371.08	0.00225314	8.70621
13	94	0.385391	1.01015	1.65166	14.6003	97.4034	2368.8	0.00224582	8.60877
14	94	0.39544	1.00596	1.65451	14.6022	96.9812	2366.45	0.0022383	8.51052
15	94	0.405653	1.00172	1.65743	14.6033	96.5492	2364.04	0.0022306	8.41152
16	94	0.416028	0.997432	1.66043	14.6036	96.1074	2361.56	0.00222273	8.31184
17	94	0.426565	0.993092	1.66351	14.6031	95.6561	2359.02	0.00221467	8.21151
18	94	0.43726	0.988704	1.66667	14.6018	95.1955	2356.42	0.00220643	8.1106
19	94	0.448113	0.984269	1.6699	14.5998	94.7255	2353.76	0.00219803	8.00917
20	94	0.459123	0.979788	1.67321	14.5969	94.2464	2351.03	0.00218944	7.90724
21	94	0.470287	0.975263	1.67659	14.5931	93.7582	2348.25	0.00218069	7.80489
22	94	0.481604	0.970695	1.68006	14.5885	93.261	2345.39	0.00217176	7.70215
23	94	0.493074	0.966084	1.6836	14.583	92.7547	2342.48	0.00216266	7.59908
24	94	0.504695	0.961433	1.68722	14.5765	92.2395	2339.5	0.00215338	7.49571
25	94	0.516466	0.956742	1.69093	14.5691	91.7153	2336.46	0.00214394	7.39209
26	94	0.528387	0.952011	1.69471	14.5606	91.1821	2333.35	0.00213431	7.28826
27	94	0.540456	0.947243	1.69858	14.5511	90.6399	2330.17	0.00212451	7.18427
28	94	0.552673	0.942437	1.70253	14.5404	90.0886	2326.92	0.00211454	7.08016
29	94	0.565038	0.937595	1.70657	14.5285	89.5283	2323.61	0.00210438	6.97596
30	94	0.57755	0.932717	1.7107	14.5154	88.9589	2320.23	0.00209405	6.87171
31	94	0.590208	0.927804	1.71491	14.501	88.3803	2316.77	0.00208353	6.76745
32	94	0.603012	0.922856	1.71922	14.4853	87.7926	2313.24	0.00207284	6.66322
33	94	0.615963	0.917875	1.72362	14.4681	87.1957	2309.64	0.00206195	6.55906
34	94	0.629058	0.912861	1.72811	14.4495	86.5896	2305.96	0.00205089	6.455
35	94	0.642298	0.907815	1.7327	14.4293	85.9744	2302.21	0.00203964	6.35107
36	94	0.655683	0.902737	1.73739	14.4076	85.35	2298.38	0.0020282	6.24732
37	94	0.669213	0.897627	1.74217	14.3842	84.7165	2294.47	0.00201657	6.14379
38	94	0.682886	0.892488	1.74705	14.3592	84.074	2290.48	0.00200476	6.04049
39	94	0.696702	0.887318	1.75204	14.3324	83.4225	2286.41	0.00199276	5.93748
40	94	0.710661	0.882119	1.75713	14.3038	82.762	2282.27	0.00198058	5.83479
41	94	0.724762	0.876891	1.76232	14.2734	82.0929	2278.04	0.00196821	5.73246
42	94	0.739004	0.871636	1.76762	14.2411	81.4151	2273.73	0.00195566	5.63051
43	94	0.753386	0.866353	1.77302	14.2069	80.7288	2269.33	0.00194293	5.529
44	94	0.767908	0.861043	1.77852	14.1708	80.0343	2264.86	0.00193002	5.42795
45	94	0.782567	0.855708	1.78414	14.1326	79.3316	2260.3	0.00191694	5.32741
46	94	0.797364	0.850347	1.78986	14.0923	78.621	2255.66	0.00190368	5.2274
47	94	0.811887	0.845109	1.79522	14.0612	77.9603	2251.31	0.00189132	5.13065
48	94	0.826164	0.839984	1.8003	14.0368	77.3383	2247.2	0.00187967	5.03687
49	94	0.840055	0.83502	1.80506	14.0192	76.7593	2243.34	0.0018688	4.94682
50	94	0.85441	0.829914	1.81032	13.9904	76.1244	2239.09	0.00185686	4.85503
51	94	0.868663	0.824866	1.81549	13.964	75.506	2234.92	0.00184521	4.76515
52	94	0.883003	0.819811	1.82073	13.9359	74.8819	2230.69	0.00183344	4.67596
53	94	0.897764	0.814631	1.82639	13.8989	74.214	2226.13	0.00182081	4.58548
54	94	0.912327	0.809543	1.83184	13.8669	73.5758	2221.74	0.00180871	4.49749
55	94	0.926969	0.804449	1.83736	13.8336	72.9341	2217.3	0.00179653	4.4103
56	94	0.942037	0.799231	1.84329	13.7912	72.2494	2212.53	0.0017835	4.3219
57	94	0.957273	0.793977	1.84939	13.7455	71.5522	2207.63	0.00177021	4.2339
58	94	0.971961	0.788935	1.85494	13.712	70.9226	2203.18	0.00175818	4.15033
59	94	0.987189	0.783729	1.86103	13.6667	70.2376	2198.3	0.00174506	4.06499
60	94	1.00273	0.778439	1.86743	13.6146	69.524	2193.17	0.00173137	3.9793
61	94	1.01831	0.773158	1.87388	13.5615	68.8116	2188.02	0.00171766	3.89476
62	94	1.03331	0.768092	1.87977	13.5207	68.1664	2183.32	0.00170522	3.81462
63	94	1.04885	0.762868	1.88621	13.4678	67.4679	2178.18	0.00169173	3.73295
64	94	1.06467	0.75757	1.89295	13.4083	66.7437	2172.82	0.0016777	3.65115
65	94	1.08064	0.752242	1.89985	13.3448	66.0085	2167.33	0.00166342	3.56997
66	94	1.09603	0.74713	1.90621	13.2931	65.3385	2162.28	0.00165038	3.49309
67	94	1.11158	0.741982	1.91276	13.2368	64.6538	2157.09	0.00163702	3.41664
68	94	1.12749	0.736734	1.91971	13.1717	63.9352	2151.59	0.00162297	3.33973
69	94	1.14357	0.731449	1.92686	13.1016	63.2027	2145.93	0.0016086	3.26334
70	94	1.15972	0.726162	1.93412	13.0286	62.467	2140.2	0.00159413	3.18802
71	94	1.17518	0.721115	1.94077	12.9684	61.8002	2134.96	0.00158099	3.11711
72	94	1.19083	0.716024	1.94766	12.9023	61.1157	2129.53	0.00156746	3.04656
73	94	1.2068	0.710847	1.95493	12.8276	60.402	2123.82	0.00155332	2.97584
74	94	1.22288	0.705648	1.96237	12.7483	59.6785	2117.98	0.00153894	2.90589
75	94	1.23897	0.700461	1.96989	12.6665	58.9554	2112.09	0.00152454	2.83717
76	94	1.25489	0.695346	1.97732	12.5857	58.2489	2106.28	0.00151042	2.77044
77	94	1.27001	0.690501	1.98409	12.518	57.6123	2101	0.00149767	2.70817
78	94	1.27251	0.689699	1.98599	12.4824	57.4348	2099.52	0.00149411	2.69796
79	94	1.27741	0.68813	1.98897	12.4357	57.1569	2097.2	0.00148853	2.67808
80	94	1.28556	0.685523	1.99295	12.3884	56.7881	2094.1	0.00148111	2.64531
81	94	1.29753	0.681702	1.99849	12.3285	56.2783	2089.79	0.00147084	2.59774
82	94	1.31355	0.676595	2.00584	12.2505	55.6092	2084.09	0.00145733	2.53504
83	94	1.33355	0.670243	2.01491	12.1562	54.7932	2077.06	0.00144081	2.45841
84	94	1.35763	0.662618	2.02584	12.0422	53.8238	2068.61	0.0014211	2.3684
85	94	1.38619	0.65361	2.03906	11.8993	52.6737	2058.42	0.00139761	2.26484
86	94	1.4205	0.642835	2.05577	11.701	51.2514	2045.59	0.0013684	2.145
87	94	1.43978	0.636794	2.06582	11.5692	50.4142	2037.91	0.00135113	2.07981
88	94	1.46386	0.629259	2.07932	11.3741	49.3087	2027.61	0.00132821	2.00064
89	94	1.49456	0.619648	2.09823	11.0712	47.7985	2013.26	0.00129671	1.90338
90	94	1.52306	0.610727	2.11317	10.8678	46.6365	2001.97	0.00127232	1.81661
91	94	1.54813	0.60288	2.1278	10.6424	45.5245	1990.96	0.00124885	1.74294
92	94	1.58034	0.592791	2.14473	10.4073	44.268	1978.27	0.00122217	1.65177
93	94	1.60302	0.585689	2.15771	10.209	43.3281	1968.6	0.0012021	1.58991
94	94	1.63893	0.574432	2.17661	9.94233	41.9922	1954.56	0.0011734	1.49566
95	94	1.65975	0.567899	2.18827	9.76562	41.1875	1945.94	0.00115601	1.44304
96	94	1.67796	0.562182	2.19776	9.63168	40.5437	1938.95	0.00114205	1.39823
97	94	1.70089	0.554976	2.21054	9.43742	39.6919	1929.57	0.00112349	1.34334
98	94	1.71906	0.54926	2.22014	9.2985	39.0635	1922.54	0.00110974	1.30105
99	94	1.73836	0.543181	2.23081	9.13605	38.3758	1914.76	0.00109464	1.25726
100	94	1.76402	0.535085	2.24445	8.93509	37.5134	1904.84	0.00107561	1.20081
101	94	1.78255	0.529229	2.25457	8.78149	36.8861	1897.52	0.00106171	1.16125
102	94	1.80018	0.523651	2.26392	8.64275	36.3153	1890.77	0.00104901	1.12457
103	94	1.83109	0.513847	2.2807	8.38705	35.3126	1878.71	0.00102659	1.06236
104	94	1.84852	0.508308	2.28997	8.24725	34.7696	1872.07	0.00101439	1.02846
105	94	1.86624	0.502665	2.29956	8.10009	34.217	1865.23	0.00100193	0.994837
106	94	1.88346	0.497175	2.30871	7.96124	33.6976	1858.73	0.000990172	0.962979
107	94	1.90112	0.491532	2.31821	7.81489	33.1663	1851.99	0.000978105	0.931096
108	94	1.91821	0.486058	2.32729	7.67582	32.6659	1845.57	0.0009667	0.900991
109	94	1.9354	0.480542	2.33649	7.5335	32.1666	1839.09	0.00095528	0.871455
110	94	1.95234	0.475096	2.34547	7.39502	31.6863	1832.78	0.000944256	0.843066
111	94	1.97477	0.467867	2.35741	7.20937	31.0586	1824.42	0.000929791	0.806531
112	94	1.99158	0.462434	2.3663	7.07116	30.5991	1818.22	0.000919159	0.779921
113	94	2.0084	0.456987	2.37521	6.93186	30.1454	1812.02	0.000908625	0.753955
114	94	2.02507	0.451573	2.38399	6.79448	29.7044	1805.93	0.000898352	0.728838
115	94	2.05239	0.442675	2.39838	6.56806	28.9956	1796	0.000881769	0.689016
116	94	2.06895	0.437263	2.40706	6.43117	28.5761	1790.03	0.00087191	0.665654
117	94	2.0855	0.431841	2.41573	6.29388	28.1632	1784.08	0.000862173	0.642891
118	94	2.10196	0.426435	2.42431	6.15777	27.7602	1778.22	0.000852637	0.620813
119	94	2.13434	0.415762	2.44114	5.88916	26.9858	1766.76	0.000834228	0.578983
120	94	2.15071	0.410342	2.44961	5.7536	26.6045	1761.03	0.000825118	0.558614
121	94	2.16707	0.404909	2.45806	5.61768	26.2291	1755.32	0.000816121	0.538766
122	94	2.18337	0.399484	2.46643	5.48273	25.8623	1749.68	0.0008073	0.519498
123	94	2.19967	0.394044	2.47479	5.34746	25.5012	1744.07	0.000798591	0.500728
124	94	2.221	0.386897	2.48568	5.17073	25.0384	1736.79	0.000787385	0.476873
125	94	2.23726	0.381432	2.49395	5.03587	24.6924	1731.28	0.000778977	0.459235
126	94	2.25349	0.375963	2.50216	4.90154	24.3534	1725.82	0.000770714	0.442095
127	94	2.2697	0.370482	2.51034	4.76723	24.0205	1720.4	0.000762571	0.425414
128	94	2.28588	0.364993	2.51847	4.6333	23.6941	1715.03	0.000754564	0.4092
129	94	2.31288	0.355798	2.53195	4.40989	23.1622	1706.16	0.000741461	0.383102
130	94	2.32906	0.350265	2.53998	4.27623	22.8512	1700.9	0.000733769	0.368022
131	94	2.34523	0.344715	2.54797	4.14255	22.5458	1695.68	0.00072619	0.353352
132	94	2.36139	0.339154	2.55591	4.00929	22.2465	1690.51	0.00071874	0.339099
133	94	2.37754	0.333576	2.56381	3.87603	21.9525	1685.38	0.000711402	0.32524
134	94	2.39368	0.327983	2.57165	3.7431	21.6644	1680.3	0.000704187	0.311776
135	94	2.41048	0.322145	2.57977	3.60487	21.3703	1675.06	0.0006968	0.298168
136	94	2.42664	0.316504	2.58753	3.47197	21.0927	1670.06	0.000689806	0.285444
137	94	2.44281	0.310844	2.59524	3.33923	20.8204	1665.11	0.000682926	0.273085
138	94	2.45898	0.305165	2.6029	3.20673	20.5536	1660.21	0.000676163	0.261085
139	94	2.47514	0.299467	2.61051	3.0744	20.292	1655.36	0.000669514	0.249434
140	94	2.49131	0.293747	2.61806	2.94229	20.0357	1650.56	0.000662979	0.238127
141	94	2.51439	0.285549	2.62872	2.75417	19.679	1643.8	0.000653854	0.222572
142	94	2.5306	0.279765	2.63614	2.62238	19.4348	1639.12	0.000647585	0.212047
143	94	2.54682	0.273957	2.64349	2.49079	19.1957	1634.49	0.000641431	0.20184
144	94	2.56304	0.268126	2.65076	2.35961	18.962	1629.92	0.000635397	0.191951
145	94	2.57927	0.26227	2.65796	2.22871	18.7334	1625.41	0.000629478	0.182369
146	94	2.59551	0.25639	2.66509	2.09822	18.5101	1620.97	0.00062368	0.17309
147	94	2.62526	0.245558	2.6779	1.86048	18.1149	1613	0.000613382	0.156869
148	94	2.64156	0.239594	2.68478	1.73126	17.9064	1608.73	0.000607927	0.148402
149	94	2.65787	0.2336	2.69157	1.60242	17.703	1604.54	0.000602593	0.140213
150	94	2.67419	0.227582	2.69823	1.47469	17.5057	1600.44	0.000597403	0.132309
151	94	2.69053	0.221535	2.70478	1.34762	17.3137	1596.41	0.000592344	0.124674
152	94	2.70687	0.215463	2.71119	1.22186	17.128	1592.48	0.000587436	0.117312
153	94	2.72322	0.209361	2.71746	1.0972	16.9483	1588.65	0.000582673	0.110211
154	94	2.74374	0.201673	2.72508	0.943282	16.7322	1584	0.000576934	0.101677
155	94	2.76015	0.195498	2.73098	0.822368	16.5672	1580.42	0.000572538	0.0951452
156	94	2.77656	0.189299	2.73666	0.703917	16.4095	1576.97	0.00056833	0.0888667
157	94	2.79298	0.183075	2.74211	0.588363	16.2597	1573.67	0.000564323	0.0828368
158	94	2.80939	0.176828	2.7473	0.47647	16.1186	1570.54	0.000560539	0.0770532
159	94	2.8258	0.170562	2.75218	0.369088	15.9868	1567.6	0.000557001	0.0715123
160	94	2.84219	0.164282	2.7567	0.267431	15.8657	1564.87	0.000553742	0.0662122
161	94	2.86994	0.153601	2.76336	0.113139	15.6892	1560.88	0.000548982	0.0577585
162	94	2.8862	0.147315	2.7665	0.0375814	15.6066	1559	0.000546751	0.0530994
163	94	2.90206	0.141176	2.76803	0	15.5664	1558.08	0.000545665	0.0487589
164	94	2.90636	0.13951	2.768	0	15.5672	1558.1	0.000545686	0.0476151
165	94	2.9578	0.11958	2.768	0	15.5672	1558.1	0.000545686	0.0349825
166	94	3.00924	0.0996499	2.768	0	15.5672	1558.1	0.000545686	0.0242934
167	94	3.06068	0.0797199	2.768	0	15.5672	1558.1	0.000545686	0.0155478
168	94	3.11212	0.0597899	2.768	0	15.5672	1558.1	0.000545686	0.00874563
169	94	3.16356	0.03986	2.768	0	15.5672	1558.1	0.000545686	0.00388695
170	94	3.215	0.01993	2.768	0	15.5672	1558.1	0.000545686	0.000971737
171	94	3.26644	0	2.768	0	15.5672	1558.1	0.000545686	0

0	95	0.319249	1.06704	1.64242	14.7304	98.784	2376.43	0.00227034	9.71737
1	95	0.319436	1.06696	1.64246	14.7306	98.7772	2376.39	0.00227022	9.71541
2	95	0.327998	1.06337	1.64458	14.7393	98.4603	2374.64	0.00226459	9.62573
3	95	0.336743	1.05972	1.64678	14.747	98.131	2372.83	0.00225875	9.53474
4	95	0.34567	1.056	1.64906	14.7536	97.7898	2370.94	0.00225269	9.44252
5	95	0.354776	1.05222	1.65143	14.7593	97.437	2368.98	0.00224641	9.34911
6	95	0.364061	1.04838	1.65389	14.7641	97.0729	2366.96	0.00223993	9.25458
7	95	0.373522	1.04448	1.65642	14.768	96.6978	2364.87	0.00223325	9.15898
8	95	0.383157	1.04052	1.65904	14.771	96.312	2362.71	0.00222638	9.06237
9	95	0.392964	1.03651	1.66174	14.7732	95.9158	2360.48	0.00221931	8.96481
10	95	0.402941	1.03244	1.66451	14.7745	95.5095	2358.2	0.00221205	8.86636
11	95	0.413087	1.02832	1.66737	14.775	95.0932	2355.84	0.00220461	8.76708
12	95	0.4234	1.02414	1.6703	14.7747	94.6673	2353.43	0.00219698	8.66702
13	95	0.433877	1.01992	1.67331	14.7737	94.2319	2350.95	0.00218918	8.56624
14	95	0.444517	1.01564	1.67639	14.7718	93.7871	2348.41	0.00218121	8.46479
15	95	0.455319	1.01132	1.67955	14.7691	93.3332	2345.81	0.00217306	8.36273
16	95	0.46628	1.00695	1.68279	14.7655	92.8702	2343.15	0.00216474	8.2601
17	95	0.477399	1.00253	1.6861	14.7611	92.3983	2340.42	0.00215624	8.15697
18	95	0.488675	0.998075	1.6895	14.7559	91.9175	2337.63	0.00214758	8.05337
19	95	0.500107	0.993573	1.69296	14.7497	91.4279	2334.78	0.00213875	7.94936
20	95	0.511693	0.989029	1.69651	14.7427	90.9295	2331.87	0.00212975	7.84499
21	95	0.523432	0.984444	1.70014	14.7346	90.4223	2328.89	0.00212058	7.74029
22	95	0.535324	0.979818	1.70384	14.7256	89.9064	2325.85	0.00211124	7.63531
23	95	0.547368	0.975154	1.70763	14.7154	89.3817	2322.74	0.00210172	7.5301
24	95	0.559562	0.970451	1.7115	14.7042	88.8482	2319.57	0.00209204	7.42469
25	95	0.571907	0.965711	1.71546	14.6919	88.3059	2316.32	0.00208218	7.31912
26	95	0.584401	0.960934	1.7195	14.6783	87.7548	2313.01	0.00207215	7.21345
27	95	0.597045	0.956121	1.72362	14.6635	87.1949	2309.63	0.00206194	7.10769
28	95	0.609837	0.951272	1.72784	14.6473	86.626	2306.18	0.00205155	7.0019
29	95	0.622778	0.946389	1.73215	14.6298	86.0482	2302.66	0.00204099	6.8961
30	95	0.635867	0.941471	1.73655	14.6108	85.4616	2299.06	0.00203024	6.79034
31	95	0.649104	0.936521	1.74104	14.5904	84.866	2295.39	0.00201932	6.68466
32	95	0.662488	0.931537	1.74563	14.5684	84.2615	2291.65	0.00200821	6.57908
33	95	0.67602	0.926521	1.75031	14.5448	83.6481	2287.83	0.00199692	6.47365
34	95	0.689698	0.921473	1.75509	14.5196	83.0258	2283.93	0.00198545	6.36839
35	95	0.703523	0.916393	1.75997	14.4927	82.3948	2279.95	0.0019738	6.26336
36	95	0.717494	0.911284	1.76495	14.464	81.755	2275.89	0.00196196	6.15858
37	95	0.73161	0.906144	1.77004	14.4335	81.1067	2271.76	0.00194995	6.05409
38	95	0.745871	0.900975	1.77522	14.4012	80.4498	2267.54	0.00193775	5.94993
39	95	0.760275	0.895776	1.78051	14.3669	79.7846	2263.24	0.00192538	5.84613
40	95	0.774823	0.89055	1.78591	14.3308	79.1112	2258.86	0.00191283	5.74274
41	95	0.789513	0.885296	1.79141	14.2926	78.4297	2254.4	0.0019001	5.63979
42	95	0.804343	0.880015	1.79701	14.2525	77.7404	2249.86	0.0018872	5.53731
43	95	0.819314	0.874708	1.80272	14.2102	77.0434	2245.24	0.00187413	5.43534
44	95	0.833999	0.869524	1.80808	14.1769	76.3953	2240.91	0.00186196	5.33673
45	95	0.848429	0.864454	1.81315	14.1503	75.7852	2236.81	0.00185048	5.24116
46	95	0.862463	0.859544	1.81791	14.1305	75.2173	2232.97	0.00183977	5.14941
47	95	0.876975	0.854489	1.82316	14.0995	74.5948	2228.73	0.00182801	5.0558
48	95	0.891382	0.849493	1.82831	14.0708	73.9885	2224.58	0.00181653	4.96412
49	95	0.905878	0.844488	1.83354	14.0405	73.3767	2220.36	0.00180494	4.87312
50	95	0.920806	0.839356	1.83919	14.0013	72.7221	2215.82	0.0017925	4.78073
51	95	0.93553	0.834315	1.84462	13.9671	72.0968	2211.46	0.0017806	4.69089
52	95	0.950334	0.829268	1.85013	13.9314	71.468	2207.04	0.0017686	4.60184
53	95	0.965577	0.824094	1.85605	13.8868	70.7974	2202.29	0.00175578	4.51148
54	95	0.980991	0.818883	1.86213	13.8388	70.1146	2197.42	0.0017427	4.42148
55	95	0.995841	0.813884	1.86767	13.8029	69.498	2192.99	0.00173087	4.33606
56	95	1.01125	0.808719	1.87374	13.7553	68.8273	2188.13	0.00171797	4.24875
57	95	1.02697	0.803468	1.88012	13.701	68.1287	2183.04	0.0017045	4.16101
58	95	1.04274	0.798223	1.88655	13.6456	67.4314	2177.92	0.00169102	4.07444
59	95	1.05791	0.793196	1.89242	13.6023	66.7998	2173.24	0.00167879	3.9924
60	95	1.07364	0.788007	1.89883	13.5471	66.1163	2168.14	0.00166552	3.90871
61	95	1.08965	0.782741	1.90554	13.4852	65.4078	2162.81	0.00165173	3.82484
62	95	1.10582	0.777444	1.91242	13.4194	64.6886	2157.35	0.0016377	3.74156
63	95	1.12139	0.772363	1.91875	13.3654	64.0332	2152.34	0.00162488	3.66272
64	95	1.13713	0.767245	1.92528	13.3067	63.3635	2147.18	0.00161176	3.58428
65	95	1.15324	0.762024	1.9322	13.2392	62.6608	2141.71	0.00159795	3.5053
66	95	1.16952	0.756763	1.93932	13.1668	61.9446	2136.09	0.00158384	3.42682
67	95	1.18588	0.751498	1.94655	13.0916	61.2254	2130.4	0.00156963	3.34939
68	95	1.20153	0.746474	1.95317	13.029	60.5735	2125.2	0.00155672	3.27653
69	95	1.21738	0.741404	1.96004	12.9606	59.9045	2119.81	0.00154344	3.20399
70	95	1.23355	0.736245	1.96726	12.8836	59.207	2114.15	0.00152956	3.13122
71	95	1.24985	0.731061	1.97467	12.802	58.5	2108.36	0.00151544	3.0592
72	95	1.26615	0.725888	1.98216	12.718	57.7935	2102.51	0.0015013	2.98842
73	95	1.28228	0.720785	1.98955	12.6349	57.1033	2096.75	0.00148745	2.91966
74	95	1.29758	0.715953	1.99628	12.565	56.4814	2091.51	0.00147494	2.85552
75	95	1.30015	0.715145	1.99817	12.5295	56.3081	2090.04	0.00147144	2.84489
76	95	1.30514	0.713571	2.00114	12.4824	56.0367	2087.74	0.00146597	2.8243
77	95	1.3134	0.710968	2.0051	12.4341	55.6763	2084.66	0.00145869	2.79048
78	95	1.32552	0.707154	2.01061	12.3725	55.1784	2080.39	0.00144862	2.74143
79	95	1.34175	0.702056	2.01792	12.2922	54.5249	2074.73	0.00143536	2.67677
80	95	1.362	0.695715	2.02693	12.1949	53.7281	2067.77	0.00141915	2.59772
81	95	1.38639	0.688101	2.03781	12.0771	52.7815	2059.39	0.00139982	2.50484
82	95	1.41532	0.6791	2.05094	11.93	51.6588	2049.3	0.00137679	2.39788
83	95	1.45009	0.668319	2.06756	11.727	50.2706	2036.58	0.00134816	2.27392
84	95	1.46967	0.662265	2.07754	11.5929	49.4536	2028.97	0.00133122	2.20636
85	95	1.49413	0.654701	2.09095	11.3956	48.3748	2018.77	0.00130876	2.12417
86	95	1.5254	0.64503	2.10974	11.0908	46.9011	2004.56	0.00127789	2.02293
87	95	1.55432	0.636077	2.12457	10.8842	45.7673	1993.38	0.00125399	1.93284
88	95	1.57982	0.628182	2.1391	10.657	44.6824	1982.49	0.00123099	1.85614
89	95	1.61253	0.618048	2.15592	10.4184	43.4566	1969.93	0.00120485	1.76134
90	95	1.63558	0.610899	2.16879	10.2183	42.5398	1960.35	0.00118519	1.69686
91	95	1.67204	0.599582	2.18755	9.94785	41.2368	1946.47	0.00115708	1.59872
92	95	1.6932	0.593003	2.19913	9.76939	40.4519	1937.95	0.00114005	1.54381
93	95	1.71168	0.587252	2.20854	9.63351	39.8241	1931.03	0.00112638	1.49709
94	95	1.73499	0.579992	2.22122	9.43733	38.9934	1921.76	0.00110821	1.43976
95	95	1.75344	0.574237	2.23073	9.2966	38.3807	1914.82	0.00109475	1.39561
96	95	1.77305	0.568109	2.24131	9.13253	37.7102	1907.12	0.00107996	1.34983
97	95	1.79911	0.559952	2.25484	8.9291	36.8694	1897.32	0.00106134	1.29081
98	95	1.81794	0.554046	2.26487	8.77392	36.2579	1890.09	0.00104773	1.24941
99	95	1.83584	0.548423	2.27414	8.63352	35.7014	1883.42	0.0010353	1.21102
100	95	1.86724	0.538531	2.29076	8.37519	34.7241	1871.51	0.00101336	1.14583
101	95	1.88494	0.532944	2.29995	8.23382	34.1948	1864.96	0.00100143	1.1103
102	95	1.90295	0.527247	2.30944	8.08519	33.6563	1858.21	0.000989235	1.07502
103	95	1.92043	0.521705	2.3185	7.94484	33.1501	1851.79	0.000977736	1.04158
104	95	1.93837	0.516006	2.3279	7.79703	32.6324	1845.14	0.000965935	1.00809
105	95	1.95573	0.510478	2.3369	7.65651	32.1448	1838.8	0.00095478	0.976461
106	95	1.97319	0.504906	2.346	7.5128	31.6584	1832.41	0.000943613	0.945404
107	95	1.99039	0.499404	2.35488	7.37292	31.1905	1826.19	0.000932834	0.91554
108	95	2.01318	0.492097	2.36669	7.18549	30.579	1817.94	0.000918693	0.877074
109	95	2.03025	0.486605	2.37549	7.04594	30.1314	1811.83	0.0009083	0.849042
110	95	2.04733	0.481098	2.38429	6.90533	29.6895	1805.73	0.000898004	0.82167
111	95	2.06427	0.475623	2.39297	6.76666	29.26	1799.72	0.000887965	0.795177
112	95	2.09202	0.466623	2.40719	6.53819	28.5698	1789.94	0.000871761	0.753137
113	95	2.10884	0.461147	2.41577	6.40008	28.1613	1784.06	0.000862129	0.728455
114	95	2.12565	0.455662	2.42433	6.26159	27.7593	1778.21	0.000852618	0.704389
115	95	2.14236	0.450191	2.4328	6.1243	27.367	1772.43	0.000843305	0.681031
116	95	2.17524	0.439385	2.44941	5.85346	26.6133	1761.16	0.000825328	0.636732
117	95	2.19186	0.433898	2.45776	5.7168	26.2422	1755.52	0.000816435	0.615138
118	95	2.20848	0.428396	2.4661	5.57982	25.8769	1749.91	0.000807653	0.594081
119	95	2.22503	0.422901	2.47435	5.44383	25.52	1744.37	0.000799045	0.573626
120	95	2.24158	0.417391	2.48259	5.30755	25.1688	1738.85	0.000790547	0.553682
121	95	2.26324	0.41015	2.49332	5.12954	24.7186	1731.7	0.000779615	0.528315
122	95	2.27975	0.404612	2.50146	4.99375	24.3821	1726.28	0.000771414	0.509541
123	95	2.29622	0.39907	2.50955	4.85852	24.0526	1720.92	0.000763357	0.491283
124	95	2.31268	0.393514	2.5176	4.72334	23.7289	1715.6	0.000755418	0.473499
